date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:55:00	56387/56387	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2008:54:52%20GMT	https://bizweb.dktcdn.net/100/382/166/products/la-nhip.jpg?v=1683999796467	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/la-nhipaccf.jpg	(from https://yenmarket.vn/la-me-100g)
15:55:01	8532/8532	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2008:55:00%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/la-nhip.jpg?v=1683999796467	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/la-nhipaccf.jpg	(from https://yenmarket.vn/la-me-100g)
15:55:03	7721/7721	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2008:55:02%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/ot-sung-han-quoc-1.jpg?v=1683999565837	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/ot-sung-han-quoc-1a37b.jpg	(from https://yenmarket.vn/ot-sung-xanh-100g)
15:55:06	34930/34930	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2008:55:01%20GMT	https://bizweb.dktcdn.net/100/382/166/products/ot-sung-han-quoc-1.jpg?v=1683999565837	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/ot-sung-han-quoc-1a37b.jpg	(from https://yenmarket.vn/ot-sung-xanh-100g)
15:55:07	51588/51588	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2000:23:22%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/ot-sung-han-quoc-1.jpg?v=1683999565837	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/ot-sung-han-quoc-1a37b.jpg	(from https://yenmarket.vn/ot-sung-xanh-100g)
15:55:17	382887/382887	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Nov%202024%2008:54:28%20GMT	https://bizweb.dktcdn.net/100/382/166/products/bap-cai-thao-da-lat.png?v=1684000063410	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/bap-cai-thao-da-lat4e27.png	(from https://yenmarket.vn/cai-thao)
15:55:19	12822/12822	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Sep%202024%2019:48:50%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/crispi.jpg?v=1683999387283	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/crispiba76.jpg	(from https://yenmarket.vn/salad-my-xoan-crispy-200g)
15:55:21	82417/82417	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2008:55:08%20GMT	http://bizweb.dktcdn.net/thumb/large/100/382/166/products/crispi.jpg?v=1683999387283	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/large/100/382/166/products/crispiba76.jpg	(from https://yenmarket.vn/salad-my-xoan-crispy-200g)
15:55:21	119167/119167	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202024%2023:21:30%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/crispi.jpg?v=1683999387283	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/crispiba76.jpg	(from https://yenmarket.vn/salad-my-xoan-crispy-200g)
15:55:21	88745/88745	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2008:55:08%20GMT	https://bizweb.dktcdn.net/100/382/166/products/crispi.jpg?v=1683999387283	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/crispiba76.jpg	(from https://yenmarket.vn/salad-my-xoan-crispy-200g)
15:55:23	5777/5777	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2008:55:23%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/ca-rot-baby-dalat.jpg?v=1683999173687	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/ca-rot-baby-dalat5587.jpg	(from https://yenmarket.vn/ca-rot-baby-200g)
15:55:24	36898/36898	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Sep%202024%2020:20:47%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/ca-rot-baby-dalat.jpg?v=1683999173687	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/ca-rot-baby-dalat5587.jpg	(from https://yenmarket.vn/ca-rot-baby-200g)
15:55:25	26216/26216	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2008:55:22%20GMT	https://bizweb.dktcdn.net/100/382/166/products/ca-rot-baby-dalat.jpg?v=1683999173687	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/ca-rot-baby-dalat5587.jpg	(from https://yenmarket.vn/ca-rot-baby-200g)
15:55:26	26721/26721	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Sep%202024%2004:15:27%20GMT	http://bizweb.dktcdn.net/thumb/large/100/382/166/products/ca-rot-baby-dalat.jpg?v=1683999173687	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/large/100/382/166/products/ca-rot-baby-dalat5587.jpg	(from https://yenmarket.vn/ca-rot-baby-200g)
15:55:27	6931/6931	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Sep%202024%2012:38:16%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/bapcaithao-2-2-1594717938.jpg?v=1683998872047	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/bapcaithao-2-2-15947179383ee9.jpg	(from https://yenmarket.vn/ca-chua-bi-do-100g)
15:55:29	29544/29544	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Oct%202024%2020:57:07%20GMT	https://bizweb.dktcdn.net/100/382/166/products/bapcaithao-2-2-1594717938.jpg?v=1683998872047	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/bapcaithao-2-2-15947179383ee9.jpg	(from https://yenmarket.vn/ca-chua-bi-do-100g)
15:55:30	42929/42929	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Oct%202024%2020:57:06%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/bapcaithao-2-2-1594717938.jpg?v=1683998872047	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/bapcaithao-2-2-15947179383ee9.jpg	(from https://yenmarket.vn/ca-chua-bi-do-100g)
15:55:30	30908/30908	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jul%202024%2022:01:18%20GMT	http://bizweb.dktcdn.net/thumb/large/100/382/166/products/bapcaithao-2-2-1594717938.jpg?v=1683998872047	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/large/100/382/166/products/bapcaithao-2-2-15947179383ee9.jpg	(from https://yenmarket.vn/ca-chua-bi-do-100g)
15:55:32	9452/9452	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2008:55:31%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/pngtree-american-sweet-corn-with-leaf-png-background-png-image-1727604.jpg?v=1683998230097	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/pngtree-american-sweet-corn-with-leaf-png-background-png-image-172760426da.jpg	(from https://yenmarket.vn/bap-my-nguyen-trai)
15:55:37	46128/46128	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2008:55:30%20GMT	https://bizweb.dktcdn.net/100/382/166/products/pngtree-american-sweet-corn-with-leaf-png-background-png-image-1727604.jpg?v=1683998230097	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/pngtree-american-sweet-corn-with-leaf-png-background-png-image-172760426da.jpg	(from https://yenmarket.vn/bap-my-nguyen-trai)
15:55:38	70668/70668	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2008:55:28%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/pngtree-american-sweet-corn-with-leaf-png-background-png-image-1727604.jpg?v=1683998230097	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/pngtree-american-sweet-corn-with-leaf-png-background-png-image-172760426da.jpg	(from https://yenmarket.vn/bap-my-nguyen-trai)
15:55:38	50075/50075	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2008:55:31%20GMT	http://bizweb.dktcdn.net/thumb/large/100/382/166/products/pngtree-american-sweet-corn-with-leaf-png-background-png-image-1727604.jpg?v=1683998230097	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/large/100/382/166/products/pngtree-american-sweet-corn-with-leaf-png-background-png-image-172760426da.jpg	(from https://yenmarket.vn/bap-my-nguyen-trai)
15:55:41	10387/10387	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2008:55:39%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/nam-dong-co-39bafd0d-05b4-45a3-887d-c89348041a86.jpg?v=1683997988080	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/nam-dong-co-39bafd0d-05b4-45a3-887d-c89348041a86726c.jpg	(from https://yenmarket.vn/nam-dong-co-tuoi-200g)
15:55:46	91375/91375	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2004:44:44%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/nam-dong-co-39bafd0d-05b4-45a3-887d-c89348041a86.jpg?v=1683997988080	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/nam-dong-co-39bafd0d-05b4-45a3-887d-c89348041a86726c.jpg	(from https://yenmarket.vn/nam-dong-co-tuoi-200g)
15:55:48	62388/62388	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202024%2004:40:52%20GMT	http://bizweb.dktcdn.net/thumb/large/100/382/166/products/nam-dong-co-39bafd0d-05b4-45a3-887d-c89348041a86.jpg?v=1683997988080	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/large/100/382/166/products/nam-dong-co-39bafd0d-05b4-45a3-887d-c89348041a86726c.jpg	(from https://yenmarket.vn/nam-dong-co-tuoi-200g)
15:55:48	70058/70058	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2008:55:38%20GMT	https://bizweb.dktcdn.net/100/382/166/products/nam-dong-co-39bafd0d-05b4-45a3-887d-c89348041a86.jpg?v=1683997988080	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/nam-dong-co-39bafd0d-05b4-45a3-887d-c89348041a86726c.jpg	(from https://yenmarket.vn/nam-dong-co-tuoi-200g)
15:55:50	10807/10807	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202024%2000:43:41%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/nam-kim-cham-vietmart.jpg?v=1683997762790	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/nam-kim-cham-vietmart5f26.jpg	(from https://yenmarket.vn/nam-kim-cham-tuoi-200g)
15:55:51	28619/28619	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jul%202024%2005:50:34%20GMT	https://bizweb.dktcdn.net/100/382/166/products/nam-kim-cham-vietmart.jpg?v=1683997762790	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/nam-kim-cham-vietmart5f26.jpg	(from https://yenmarket.vn/nam-kim-cham-tuoi-200g)
15:55:54	87875/87875	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202024%2021:20:30%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/nam-kim-cham-vietmart.jpg?v=1683997762790	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/nam-kim-cham-vietmart5f26.jpg	(from https://yenmarket.vn/nam-kim-cham-tuoi-200g)
15:55:57	59922/59922	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Oct%202024%2018:51:13%20GMT	http://bizweb.dktcdn.net/thumb/large/100/382/166/products/nam-kim-cham-vietmart.jpg?v=1683997762790	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/large/100/382/166/products/nam-kim-cham-vietmart5f26.jpg	(from https://yenmarket.vn/nam-kim-cham-tuoi-200g)
15:56:01	22644/22644	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Sep%202024%2008:28:25%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/f7e345cd3b474cbc9973caa8e8524ea5.png?v=1683996873000	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/f7e345cd3b474cbc9973caa8e8524ea5a4f3.png	(from https://yenmarket.vn/hanh-tay)
15:56:10	58481/58481	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Sep%202024%2015:13:48%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/05177028-c2656983a57543acaf23e78d2a441a5e-7790fc2f94ca417c83ad11714c04758c-master.jpg?v=1683996255743	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/05177028-c2656983a57543acaf23e78d2a441a5e-7790fc2f94ca417c83ad11714c04758c-masterd2bd.jpg	(from https://yenmarket.vn/hanh-paro-cat-dai)
15:56:18	43538/43538	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202024%2000:42:29%20GMT	https://bizweb.dktcdn.net/100/382/166/products/05177028-c2656983a57543acaf23e78d2a441a5e-7790fc2f94ca417c83ad11714c04758c-master.jpg?v=1683996255743	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/05177028-c2656983a57543acaf23e78d2a441a5e-7790fc2f94ca417c83ad11714c04758c-masterd2bd.jpg	(from https://yenmarket.vn/hanh-paro-cat-dai)
15:56:20	156041/156041	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Nov%202024%2008:55:56%20GMT	http://bizweb.dktcdn.net/thumb/large/100/382/166/products/f7e345cd3b474cbc9973caa8e8524ea5.png?v=1683996873000	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/large/100/382/166/products/f7e345cd3b474cbc9973caa8e8524ea5a4f3.png	(from https://yenmarket.vn/hanh-tay)
15:56:21	7695/7695	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202024%2000:42:26%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/05177028-c2656983a57543acaf23e78d2a441a5e-7790fc2f94ca417c83ad11714c04758c-master.jpg?v=1683996255743	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/05177028-c2656983a57543acaf23e78d2a441a5e-7790fc2f94ca417c83ad11714c04758c-masterd2bd.jpg	(from https://yenmarket.vn/hanh-paro-cat-dai)
15:56:22	210777/210777	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Nov%202024%2002:53:51%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/f7e345cd3b474cbc9973caa8e8524ea5.png?v=1683996873000	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/f7e345cd3b474cbc9973caa8e8524ea5a4f3.png	(from https://yenmarket.vn/hanh-tay)
15:56:24	40843/40843	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Sep%202024%2008:29:44%20GMT	http://bizweb.dktcdn.net/thumb/large/100/382/166/products/05177028-c2656983a57543acaf23e78d2a441a5e-7790fc2f94ca417c83ad11714c04758c-master.jpg?v=1683996255743	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/large/100/382/166/products/05177028-c2656983a57543acaf23e78d2a441a5e-7790fc2f94ca417c83ad11714c04758c-masterd2bd.jpg	(from https://yenmarket.vn/hanh-paro-cat-dai)
15:56:28	32398/32398	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2008:56:24%20GMT	https://bizweb.dktcdn.net/100/382/166/products/v-nam-dui-ga-700x700.jpg?v=1683979903083	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/v-nam-dui-ga-700x7008f2c.jpg	(from https://yenmarket.vn/nam-dui-ga-tuoi-200g)
15:56:29	37357/37357	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jul%202024%2000:39:33%20GMT	http://bizweb.dktcdn.net/thumb/large/100/382/166/products/v-nam-dui-ga-700x700.jpg?v=1683979903083	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/large/100/382/166/products/v-nam-dui-ga-700x7008f2c.jpg	(from https://yenmarket.vn/nam-dui-ga-tuoi-200g)
15:56:30	8320/8320	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2008:56:29%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/v-nam-dui-ga-700x700.jpg?v=1683979903083	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/v-nam-dui-ga-700x7008f2c.jpg	(from https://yenmarket.vn/nam-dui-ga-tuoi-200g)
15:56:30	52371/52371	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2008:56:23%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/v-nam-dui-ga-700x700.jpg?v=1683979903083	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/v-nam-dui-ga-700x7008f2c.jpg	(from https://yenmarket.vn/nam-dui-ga-tuoi-200g)
15:56:44	83758/83758	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2008:56:31%20GMT	https://bizweb.dktcdn.net/100/382/166/products/z4342299617747-7daec6045654d9247101d281857e0050.jpg?v=1683979572723	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/z4342299617747-7daec6045654d9247101d281857e00501169.jpg	(from https://yenmarket.vn/nam-linh-chi-nau-125g)
15:56:45	86567/86567	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jun%202024%2022:27:12%20GMT	http://bizweb.dktcdn.net/thumb/large/100/382/166/products/z4342299617747-7daec6045654d9247101d281857e0050.jpg?v=1683979572723	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/large/100/382/166/products/z4342299617747-7daec6045654d9247101d281857e00501169.jpg	(from https://yenmarket.vn/nam-linh-chi-nau-125g)
15:56:47	15050/15050	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Oct%202024%2016:57:55%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/z4342299617747-7daec6045654d9247101d281857e0050.jpg?v=1683979572723	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/z4342299617747-7daec6045654d9247101d281857e00501169.jpg	(from https://yenmarket.vn/nam-linh-chi-nau-125g)
15:56:49	124522/124522	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2000:20:12%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/z4342299617747-7daec6045654d9247101d281857e0050.jpg?v=1683979572723	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/z4342299617747-7daec6045654d9247101d281857e00501169.jpg	(from https://yenmarket.vn/nam-linh-chi-nau-125g)
15:56:54	408938/408938	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Nov%202024%2008:55:52%20GMT	https://bizweb.dktcdn.net/100/382/166/products/f7e345cd3b474cbc9973caa8e8524ea5.png?v=1683996873000	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/f7e345cd3b474cbc9973caa8e8524ea5a4f3.png	(from https://yenmarket.vn/hanh-tay)
15:56:56	56003/56003	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2008:56:48%20GMT	https://bizweb.dktcdn.net/100/382/166/products/rong-nho-vn.jpg?v=1627140715163	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/rong-nho-vn4d8f.jpg	(from https://yenmarket.vn/rong-nho-vn-200g)
15:56:57	11763/11763	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2008:56:55%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/rong-nho-vn.jpg?v=1627140715163	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/rong-nho-vn4d8f.jpg	(from https://yenmarket.vn/rong-nho-vn-200g)
15:57:02	83276/83276	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Sep%202024%2004:40:22%20GMT	http://bizweb.dktcdn.net/thumb/large/100/382/166/products/rong-nho-vn.jpg?v=1627140715163	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/large/100/382/166/products/rong-nho-vn4d8f.jpg	(from https://yenmarket.vn/rong-nho-vn-200g)
15:57:03	33291/33291	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Sep%202024%2010:41:33%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/382/166/products/dua-luoi-dai-loan.jpg?v=1682582187643	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/medium/100/382/166/products/dua-luoi-dai-loan2d4d.jpg	(from https://yenmarket.vn/trai-cay)
15:57:04	123248/123248	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Aug%202024%2016:56:26%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/rong-nho-vn.jpg?v=1627140715163	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/rong-nho-vn4d8f.jpg	(from https://yenmarket.vn/rong-nho-vn-200g)
15:57:12	59610/59610	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Sep%202024%2005:14:18%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/382/166/products/thiet-ke-chua-co-ten-2-89405b38-26e2-4ec4-ba64-05f2ee9e7f6f.png?v=1682584183353	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/medium/100/382/166/products/thiet-ke-chua-co-ten-2-89405b38-26e2-4ec4-ba64-05f2ee9e7f6f69f1.png	(from https://yenmarket.vn/trai-cay)
15:57:14	106043/106043	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Aug%202024%2017:43:00%20GMT	http://bizweb.dktcdn.net/thumb/large/100/382/166/products/dua-luoi-dai-loan.jpg?v=1682582187643	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/large/100/382/166/products/dua-luoi-dai-loan2d4d.jpg	(from https://yenmarket.vn/trai-cay)
15:57:14	144715/144715	---M-Z	200	added ('OK')	text/html	etag:W/%2275e5e7d09a8c0d7ca89468f4795ff74b%22	https://yenmarket.vn/trai-cay-nhap-khau-2	D:/yenmarket/clone/yenmarket.vn/trai-cay-nhap-khau-2.html	(from https://yenmarket.vn/dua-luoi-dai-loan-cao-cap-1)
15:57:17	16588/16588	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Aug%202024%2002:08:35%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/dua-luoi-dai-loan.jpg?v=1682582187643	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/dua-luoi-dai-loan2d4d.jpg	(from https://yenmarket.vn/dua-luoi-dai-loan-cao-cap-1)
15:57:18	123633/123633	---M-Z	200	added ('OK')	text/html	etag:W/%22962a008f1dd4a806db34742884492218%22	https://yenmarket.vn/cam-uc	D:/yenmarket/clone/yenmarket.vn/cam-uc.html	(from https://yenmarket.vn/dua-luoi-dai-loan-cao-cap-1)
15:57:20	124623/124623	---M-Z	200	added ('OK')	text/html	etag:W/%22d9a0e5789ba5d4e399dee4c070c406f9%22	https://yenmarket.vn/tao-queen-new-zealand-110	D:/yenmarket/clone/yenmarket.vn/tao-queen-new-zealand-110.html	(from https://yenmarket.vn/dua-luoi-dai-loan-cao-cap-1)
15:57:32	152549/152549	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202024%2008:57:06%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/dua-luoi-dai-loan.jpg?v=1682582187643	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/dua-luoi-dai-loan2d4d.jpg	(from https://yenmarket.vn/dua-luoi-dai-loan-cao-cap-1)
15:57:32	104809/104809	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jul%202024%2005:23:18%20GMT	https://bizweb.dktcdn.net/100/382/166/products/dua-luoi-dai-loan.jpg?v=1682582187643	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/dua-luoi-dai-loan2d4d.jpg	(from https://yenmarket.vn/dua-luoi-dai-loan-cao-cap-1)
15:57:36	205204/205204	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Jun%202024%2000:30:11%20GMT	http://bizweb.dktcdn.net/thumb/large/100/382/166/products/thiet-ke-chua-co-ten-2-89405b38-26e2-4ec4-ba64-05f2ee9e7f6f.png?v=1682584183353	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/large/100/382/166/products/thiet-ke-chua-co-ten-2-89405b38-26e2-4ec4-ba64-05f2ee9e7f6f69f1.png	(from https://yenmarket.vn/trai-cay)
15:57:37	29189/29189	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Jun%202024%2000:30:13%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/thiet-ke-chua-co-ten-2-89405b38-26e2-4ec4-ba64-05f2ee9e7f6f.png?v=1682584183353	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/thiet-ke-chua-co-ten-2-89405b38-26e2-4ec4-ba64-05f2ee9e7f6f69f1.png	(from https://yenmarket.vn/le-han)
15:57:47	57905/57905	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202024%2000:44:26%20GMT	https://bizweb.dktcdn.net/100/382/166/products/z4354783429864-49ebb83ac54b11ed27f29b50732b2cce.jpg?v=1684378941673	D:/yenmarket/clone/bizweb.dktcdn.net/100/382/166/products/z4354783429864-49ebb83ac54b11ed27f29b50732b2cced16a.jpg	(from https://yenmarket.vn/tao-dazzle-new-zealand-size-90)
15:57:50	88852/88852	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202024%2000:44:24%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/382/166/products/z4354783429864-49ebb83ac54b11ed27f29b50732b2cce.jpg?v=1684378941673	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/grande/100/382/166/products/z4354783429864-49ebb83ac54b11ed27f29b50732b2cced16a.jpg	(from https://yenmarket.vn/tao-dazzle-new-zealand-size-90)
15:57:52	11459/11459	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Aug%202024%2006:34:25%20GMT	http://bizweb.dktcdn.net/thumb/compact/100/382/166/products/z4354783429864-49ebb83ac54b11ed27f29b50732b2cce.jpg?v=1684378941673	D:/yenmarket/clone/bizweb.dktcdn.net/thumb/compact/100/382/166/products/z4354783429864-49ebb83ac54b11ed27f29b50732b2cced16a.jpg	(from https://yenmarket.vn/tao-dazzle-new-zealand-size-90)
15:57:54	142558/142558	---M-Z	200	added ('OK')	text/html	etag:W/%2247a321617c51d69d2a8d78c2e7b2ed6d%22	https://yenmarket.vn/cot-lech-ib-french-rack-1kg	D:/yenmarket/clone/yenmarket.vn/cot-lech-ib-french-rack-1kg.html	(from https://yenmarket.vn/bo-heo-ga)
